data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
"01/03/2023";"04:58:00";"122";"ac02-Acide";"406";"BR-153/GO";"Sul";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;1;1;0;0;0
"01/03/2023";"05:19:00";"126";"ac02-Acide";"373";"BR-153/GO";"Norte";"Colisão lateral no sentido contrário";0;0;1;0;0;0;0;0;0;1;0;2;0;0;0
"01/03/2023";"08:42:00";"153";"ac02-Acide";"438";"BR-153/GO";"Norte";"Colisão Traseira";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"02/03/2023";"08:36:00";"57";"ac03-Acide";"440";"BR-414/GO";"Sul";"Colisão Traseira";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"02/03/2023";"01:19:00";"96";"ac03-Acide";"430";"BR-153/GO";"Sul";"Choque - Defensa metálica";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"02/03/2023";"01:27:00";"97";"ac03-Acide";"443";"BR-153/GO";"Norte";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"03/03/2023";"12:37:00";"102";"ac03-Acide";"66";"BR-153/GO";"Sul";"Saida de Pista";0;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"03/03/2023";"02:05:00";"113";"ac03-Acide";"372";"BR-414/GO";"Sul";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"03/03/2023";"07:06:00";"172";"ac02-Acide";"438.5";"BR-414/GO";"Norte";"Colisão Frontal";2;0;1;0;0;0;0;0;0;0;3;0;1;0;0
"04/03/2023";"03:27:00";"24";"ac02-Acide";"391";"BR-414/GO";"Norte";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"04/03/2023";"06:45:00";"48";"ac01-Acide";"788";"BR-153/TO";"Sul";"Colisão Frontal";0;0;2;0;0;0;0;0;0;0;0;0;0;1;1
"04/03/2023";"04:32:00";"144";"ac02-Acide";"372";"BR-414/GO";"Norte";"Capotamento";1;0;0;0;0;0;0;0;0;0;1;1;0;0;0
"04/03/2023";"07:11:00";"164";"ac02-Acide";"198";"BR-153/GO";"Norte";"Colisão lateral no sentido contrário";1;0;0;1;0;0;0;0;0;0;1;0;0;1;0
"04/03/2023";"09:09:00";"180";"ac03-Acide";"328";"BR-414/GO";"Norte";"Colisão lateral no sentido contrário";1;0;1;0;0;0;0;0;0;0;3;0;0;0;0
"05/03/2023";"09:39:00";"82";"ac03-Acide";"414";"BR-414/GO";"Sul";"Choque - Objeto sobre a pista";0;0;0;2;0;0;0;0;0;0;2;0;0;0;0
"05/03/2023";"04:00:00";"135";"ac03-Acide";"667";"BR-153/TO";"Sul";"Colisão lateral no mesmo sentido";0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
"05/03/2023";"04:30:00";"143";"ac03-Acide";"434";"BR-414/GO";"Sul";"Queda de Moto";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"05/03/2023";"05:07:00";"150";"ac03-Acide";"434";"BR-153/GO";"Sul";"Choque - Defensa metálica";1;0;0;0;0;0;0;0;0;0;4;0;0;0;0
"05/03/2023";"07:56:00";"180";"ac03-Acide";"368";"BR-153/GO";"Sul";"Atropelamento de Animal";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"05/03/2023";"10:28:00";"202";"ac02-Acide";"440";"BR-414/GO";"Norte";"Colisão lateral no mesmo sentido";1;0;0;1;0;0;0;0;0;0;4;0;1;0;0
"06/03/2023";"08:09:00";"45";"ac03-Acide";"672";"BR-153/TO";"Norte";"Colisão lateral no mesmo sentido";0;0;0;1;0;0;0;0;0;1;2;0;0;0;0
"06/03/2023";"10:57:00";"77";"ac03-Acide";"98";"BR-153/GO";"Norte";"Engavetamento";1;0;2;0;0;0;0;0;0;0;5;0;0;0;0
"06/03/2023";"12:23:00";"86";"ac02-Acide";"174";"BR-153/GO";"Norte";"Colisão lateral no sentido contrário";0;0;0;1;0;1;0;0;0;0;0;0;1;0;0
"06/03/2023";"12:34:00";"87";"ac03-Acide";"202";"BR-153/GO";"Norte";"Tombamento";0;0;1;0;0;0;0;0;0;0;3;0;0;0;0
"06/03/2023";"06:53:00";"141";"ac02-Acide";"264";"BR-153/GO";"Norte";"Capotamento";1;0;0;0;0;0;0;0;0;0;1;2;0;0;0
"06/03/2023";"06:55:00";"142";"ac03-Acide";"440.4";"BR-414/GO";"Sul";"Colisão lateral no mesmo sentido";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"06/03/2023";"10:09:00";"163";"ac03-Acide";"658";"BR-153/TO";"Norte";"Choque - Arvore";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"07/03/2023";"08:34:00";"61";"ac02-Acide";"170";"BR-153/GO";"Norte";"Queda de Moto";0;0;0;1;0;0;0;0;0;0;0;2;0;0;0
"07/03/2023";"11:50:00";"91";"ac03-Acide";"400.95";"BR-153/GO";"Norte";"Colisão Transversal";2;0;0;0;0;0;0;0;0;0;5;0;0;0;0
"08/03/2023";"08:51:00";"184";"ac02-Acide";"385";"BR-414/GO";"Sul";"Colisão Traseira";1;0;1;0;0;0;0;0;0;0;1;2;0;0;0
"08/03/2023";"11:37:00";"202";"ac03-Acide";"727";"BR-153/TO";"Norte";"Atropelamento de Animal";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"09/03/2023";"07:07:00";"24";"ac02-Acide";"321.7";"BR-153/GO";"Norte";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;1;1;0;0;0
"09/03/2023";"09:36:00";"48";"ac03-Acide";"371";"BR-414/GO";"Sul";"Colisão Traseira";0;0;2;0;0;0;0;0;0;0;2;0;0;0;0
"09/03/2023";"02:22:00";"95";"ac03-Acide";"676.5";"BR-153/TO";"Sul";"Colisão Frontal";1;0;1;0;0;0;0;0;0;0;1;2;0;0;0
"09/03/2023";"03:48:00";"103";"ac03-Acide";"358.1";"BR-153/GO";"Sul";"Colisão Traseira";0;0;0;1;0;0;0;0;0;1;1;0;0;0;0
"10/03/2023";"12:06:00";"88";"ac03-Acide";"640";"BR-153/TO";"Norte";"Colisão lateral no sentido contrário";0;0;2;0;0;0;0;0;0;0;1;1;0;0;0
"10/03/2023";"09:14:00";"154";"ac03-Acide";"123";"BR-080/GO";"Sul";"Atropelamento de Animal";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"11/03/2023";"05:55:00";"32";"ac03-Acide";"434";"BR-153/GO";"Sul";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11/03/2023";"08:36:00";"59";"ac03-Acide";"429";"BR-153/GO";"Sul";"Atropelamento de Animal";1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"11/03/2023";"09:41:00";"74";"ac03-Acide";"215";"BR-153/GO";"Sul";"Saida de Pista";1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
"11/03/2023";"10:51:00";"89";"ac03-Acide";"196";"BR-153/GO";"Norte";"Tombamento";0;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"11/03/2023";"02:45:00";"140";"ac02-Acide";"442";"BR-153/GO";"Norte";"Capotamento";1;0;0;0;0;1;0;0;0;0;0;1;0;0;0
"11/03/2023";"05:11:00";"166";"ac02-Acide";"371";"BR-414/GO";"Norte";"Colisão Traseira";1;0;0;1;0;0;0;0;0;0;0;2;0;0;0
"11/03/2023";"09:28:00";"198";"ac03-Acide";"367";"BR-153/GO";"Norte";"Atropelamento de Animal";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"11/03/2023";"10:04:00";"202";"ac03-Acide";"367";"BR-153/GO";"Norte";"Atropelamento de Animal";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"11/03/2023";"10:09:00";"203";"ac03-Acide";"397";"BR-153/GO";"Sul";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11/03/2023";"10:32:00";"205";"ac03-Acide";"678";"BR-153/TO";"Sul";"Atropelamento de Animal";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"12/03/2023";"07:22:00";"44";"ac02-Acide";"678";"BR-153/TO";"Sul";"Colisão lateral no sentido contrário";0;0;1;1;0;0;0;0;0;0;0;1;1;0;0
"12/03/2023";"11:12:00";"92";"ac02-Acide";"423";"BR-153/GO";"Sul";"Colisão lateral no mesmo sentido";1;0;0;1;0;0;0;0;0;0;1;0;1;0;0
"12/03/2023";"08:01:00";"194";"ac03-Acide";"434";"BR-153/GO";"Norte";"Choque - Defensa metálica";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13/03/2023";"07:04:00";"33";"ac03-Acide";"73";"BR-153/GO";"Sul";"Colisão Traseira";1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
"14/03/2023";"07:47:00";"39";"ac03-Acide";"369";"BR-153/GO";"Norte";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"15/03/2023";"10:04:00";"70";"ac03-Acide";"124";"BR-153/GO";"Norte";"Colisão lateral no mesmo sentido";1;0;0;0;0;0;0;0;0;1;0;2;2;0;0
"15/03/2023";"11:24:00";"87";"ac02-Acide";"117.13";"BR-080/GO";"Norte";"Saida de Pista";0;0;0;0;0;0;0;0;0;1;0;2;0;0;0
"15/03/2023";"11:26:00";"89";"ac02-Acide";"332";"BR-414/GO";"Norte";"Saida de Pista";0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"15/03/2023";"02:27:00";"119";"ac03-Acide";"389";"BR-414/GO";"Norte";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"15/03/2023";"04:27:00";"137";"ac03-Acide";"87";"BR-153/GO";"Sul";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"15/03/2023";"07:30:00";"166";"ac02-Acide";"430";"BR-414/GO";"Sul";"Colisão Traseira";1;0;1;0;0;0;0;0;0;0;2;1;0;0;0
"15/03/2023";"08:23:00";"174";"ac03-Acide";"182";"BR-153/GO";"Norte";"Colisão Traseira";1;0;1;0;0;0;0;0;0;0;2;2;0;0;0
"15/03/2023";"08:33:00";"176";"ac02-Acide";"309";"BR-414/GO";"Sul";"Tombamento";0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"16/03/2023";"11:19:00";"101";"ac03-Acide";"44";"BR-153/GO";"Norte";"Saida de Pista";0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
"16/03/2023";"02:10:00";"126";"ac02-Acide";"373";"BR-414/GO";"Norte";"Colisão Traseira";2;0;0;0;0;0;0;0;0;0;0;5;0;0;0
"17/03/2023";"08:04:00";"45";"ac03-Acide";"431";"BR-153/GO";"Norte";"Choque - Defensa metálica";0;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"17/03/2023";"11:14:00";"82";"ac03-Acide";"118";"BR-080/GO";"Norte";"Colisão Traseira";0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
"18/03/2023";"08:04:00";"45";"ac03-Acide";"434.2";"BR-153/GO";"Sul";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;4;0;0;0;0
"18/03/2023";"10:52:00";"80";"ac03-Acide";"798";"BR-153/TO";"Norte";"Atropelamento - Ciclista";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"18/03/2023";"09:44:00";"163";"ac02-Acide";"357.3";"BR-153/GO";"Norte";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"19/03/2023";"12:15:00";"3";"ac03-Acide";"670.5";"BR-153/TO";"Sul";"Colisão Traseira";0;0;0;1;0;0;0;0;0;2;1;1;0;0;0
"19/03/2023";"07:23:00";"39";"ac03-Acide";"391";"BR-153/GO";"Sul";"Saida de Pista";1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
"19/03/2023";"07:53:00";"41";"ac02-Acide";"393";"BR-414/GO";"Sul";"Tombamento";1;0;0;0;0;1;0;0;0;0;0;1;0;0;0
"19/03/2023";"01:24:00";"93";"ac02-Acide";"353";"BR-153/GO";"Sul";"Saida de Pista";0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"19/03/2023";"10:10:00";"194";"ac03-Acide";"300";"BR-153/GO";"Norte";"Colisão lateral no sentido contrário";0;0;2;0;0;1;0;0;0;0;2;0;0;0;0
"20/03/2023";"12:26:00";"2";"ac03-Acide";"203";"BR-153/GO";"Norte";"Tombamento";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"20/03/2023";"05:47:00";"160";"ac03-Acide";"408";"BR-153/GO";"Norte";"Saida de Pista";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"20/03/2023";"07:44:00";"183";"ac03-Acide";"745";"BR-153/TO";"Sul";"Colisão Traseira";2;0;0;0;0;0;0;0;0;0;4;0;0;0;0
"20/03/2023";"07:46:00";"184";"ac03-Acide";"442";"BR-153/GO";"Norte";"Colisão Traseira";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"20/03/2023";"08:42:00";"190";"ac03-Acide";"377";"BR-153/GO";"Norte";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"20/03/2023";"11:36:00";"208";"ac03-Acide";"749.5";"BR-153/TO";"Sul";"Colisão Frontal";1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"21/03/2023";"12:21:00";"4";"ac03-Acide";"766";"BR-153/TO";"Sul";"Saida de Pista";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"21/03/2023";"11:09:00";"94";"ac03-Acide";"72";"BR-153/GO";"Norte";"Saida de Pista";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"21/03/2023";"02:55:00";"122";"ac03-Acide";"686";"BR-153/TO";"Sul";"Capotamento";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"21/03/2023";"04:04:00";"134";"ac03-Acide";"433";"BR-153/GO";"Sul";"Choque - Defensa metálica";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"22/03/2023";"01:43:00";"8";"ac03-Acide";"40";"BR-153/GO";"Sul";"Colisão Traseira";0;0;1;0;1;0;0;0;0;0;2;0;0;0;0
"22/03/2023";"01:51:00";"9";"ac03-Acide";"300.5";"BR-153/GO";"Norte";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"22/03/2023";"02:01:00";"98";"ac03-Acide";"104.2";"BR-080/GO";"Sul";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"22/03/2023";"07:16:00";"150";"ac02-Acide";"95";"BR-080/GO";"Norte";"Colisão lateral no sentido contrário";0;0;1;1;0;0;0;0;0;0;0;0;1;0;0
"23/03/2023";"01:03:00";"111";"ac03-Acide";"94";"BR-153/GO";"Norte";"Saida de Pista";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"23/03/2023";"02:56:00";"129";"ac03-Acide";"663";"BR-153/TO";"Sul";"Tombamento";0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
"23/03/2023";"04:31:00";"148";"ac03-Acide";"737";"BR-153/TO";"Norte";"Tombamento";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"24/03/2023";"09:38:00";"67";"ac03-Acide";"116";"BR-153/GO";"Sul";"Colisão Traseira";0;0;2;0;0;0;0;0;0;0;2;0;0;0;0
"24/03/2023";"03:13:00";"121";"ac02-Acide";"392";"BR-153/GO";"Norte";"Colisão Traseira";1;0;0;0;0;0;0;0;0;1;3;3;0;0;0
"24/03/2023";"05:58:00";"159";"ac03-Acide";"436";"BR-153/GO";"Sul";"Colisão Traseira";0;0;1;0;0;0;0;0;0;1;2;1;0;0;0
"24/03/2023";"08:00:00";"181";"ac03-Acide";"417";"BR-153/GO";"Sul";"Queda de Moto";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
"25/03/2023";"06:58:00";"155";"ac03-Acide";"376";"BR-414/GO";"Norte";"Choque - Poste";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"25/03/2023";"07:36:00";"165";"ac03-Acide";"95";"BR-080/GO";"Norte";"Colisão lateral no mesmo sentido";2;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"26/03/2023";"04:40:00";"15";"ac03-Acide";"277.6";"BR-153/GO";"Sul";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"26/03/2023";"10:13:00";"64";"ac02-Acide";"343";"BR-414/GO";"Norte";"Saida de Pista";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"26/03/2023";"10:52:00";"72";"ac02-Acide";"401";"BR-414/GO";"Sul";"Colisão Frontal";0;0;0;1;0;1;0;0;0;0;0;1;0;0;0
"26/03/2023";"02:37:00";"106";"ac03-Acide";"420.5";"BR-153/GO";"Sul";"Choque - Defensa metálica";1;0;0;0;0;0;0;0;0;0;4;0;0;0;0
"26/03/2023";"06:56:00";"149";"ac03-Acide";"223";"BR-153/GO";"Sul";"Capotamento";0;0;0;0;0;0;0;0;0;1;4;0;0;0;0
"26/03/2023";"07:27:00";"156";"ac03-Acide";"440";"BR-414/GO";"Norte";"Colisão Frontal";1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"27/03/2023";"12:22:00";"2";"ac02-Acide";"317";"BR-153/GO";"Sul";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"27/03/2023";"07:10:00";"34";"ac03-Acide";"396";"BR-414/GO";"Norte";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"27/03/2023";"07:24:00";"38";"ac02-Acide";"405";"BR-414/GO";"Sul";"Queda de Moto";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"27/03/2023";"08:56:00";"57";"ac02-Acide";"201";"BR-153/GO";"Norte";"Colisão lateral no mesmo sentido";1;0;1;0;0;0;0;0;0;0;3;1;0;0;0
"27/03/2023";"12:13:00";"97";"ac03-Acide";"672.2";"BR-153/TO";"Norte";"Colisão lateral no mesmo sentido";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"27/03/2023";"02:40:00";"117";"ac03-Acide";"694";"BR-153/TO";"Sul";"Choque - Arvore";0;0;2;0;0;0;0;0;0;0;2;0;0;0;0
"28/03/2023";"12:33:00";"4";"ac03-Acide";"240.5";"BR-153/GO";"Norte";"Atropelamento de Animal";0;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"28/03/2023";"09:28:00";"81";"ac03-Acide";"711";"BR-153/TO";"Norte";"Colisão Transversal";1;0;1;0;0;0;0;0;0;0;3;0;0;0;0
"28/03/2023";"12:27:00";"120";"ac01-Acide";"82";"BR-153/GO";"Norte";"Colisão Traseira";0;0;1;1;0;0;0;0;0;0;1;0;0;0;1
"29/03/2023";"10:40:00";"83";"ac03-Acide";"209";"BR-153/GO";"Norte";"Choque - Defensa metálica";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"29/03/2023";"12:40:00";"101";"ac02-Acide";"351.6";"BR-153/GO";"Sul";"Colisão Traseira";0;0;1;0;0;0;0;0;0;1;0;3;0;0;0
"29/03/2023";"02:52:00";"113";"ac03-Acide";"185";"BR-153/GO";"Norte";"Colisão lateral no mesmo sentido";1;0;0;0;0;0;0;0;0;1;4;0;0;0;0
"29/03/2023";"05:04:00";"139";"ac03-Acide";"356";"BR-153/GO";"Sul";"Colisão lateral no mesmo sentido";2;0;0;0;0;0;0;0;0;0;4;0;0;0;0
"30/03/2023";"01:42:00";"3";"ac03-Acide";"334.9";"BR-153/GO";"Norte";"Saida de Pista";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"30/03/2023";"07:42:00";"28";"ac03-Acide";"723";"BR-153/TO";"Sul";"Colisão Traseira";2;0;0;0;0;0;0;0;0;0;4;0;0;0;0
"30/03/2023";"04:13:00";"113";"ac03-Acide";"130";"BR-153/GO";"Sul";"Colisão Frontal";0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
"30/03/2023";"05:02:00";"119";"ac03-Acide";"408";"BR-153/GO";"Sul";"Colisão Traseira";0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
"30/03/2023";"05:54:00";"127";"ac03-Acide";"403";"BR-153/GO";"Sul";"Tombamento";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"30/03/2023";"07:10:00";"137";"ac03-Acide";"329.2";"BR-153/GO";"Norte";"Atropelamento de Animal";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"30/03/2023";"07:29:00";"143";"ac02-Acide";"438";"BR-153/GO";"Sul";"Colisão Traseira";1;0;0;1;0;0;0;0;0;0;0;0;1;0;0
"30/03/2023";"09:37:00";"155";"ac03-Acide";"637";"BR-153/TO";"Norte";"Colisão Traseira";0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
"31/03/2023";"02:14:00";"8";"ac03-Acide";"386";"BR-153/GO";"Norte";"Atropelamento de Animal";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"31/03/2023";"06:07:00";"29";"ac03-Acide";"435.45";"BR-153/GO";"Norte";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"31/03/2023";"08:48:00";"65";"ac03-Acide";"748";"BR-153/TO";"Norte";"Tombamento";0;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"31/03/2023";"01:33:00";"120";"ac03-Acide";"691";"BR-153/TO";"Norte";"Saida de Pista";1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
"31/03/2023";"04:19:00";"153";"ac03-Acide";"388.5";"BR-414/GO";"Norte";"Choque - Defensa metálica";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"31/03/2023";"04:26:00";"155";"ac03-Acide";"346.7";"BR-153/GO";"Norte";"Colisão Traseira";1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
"01/04/2023";"08:17:00";"60";"ac02-Acide";"428.6";"BR-153/GO";"Sul";"Queda de Moto";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"01/04/2023";"12:27:00";"118";"ac03-Acide";"126";"BR-080/GO";"Norte";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"01/04/2023";"01:06:00";"124";"ac03-Acide";"28";"BR-153/GO";"Norte";"Saida de Pista";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"02/04/2023";"06:02:00";"42";"ac03-Acide";"385";"BR-414/GO";"Sul";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;0;5;0;0;0
"02/04/2023";"07:44:00";"58";"ac03-Acide";"380.7";"BR-153/GO";"Norte";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"02/04/2023";"12:30:00";"114";"ac03-Acide";"263";"BR-153/GO";"Sul";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"02/04/2023";"04:34:00";"146";"ac03-Acide";"367.001";"BR-153/GO";"Norte";"Colisão Traseira";1;0;0;0;0;1;0;0;0;0;4;0;0;0;0
"02/04/2023";"05:32:00";"156";"ac03-Acide";"434";"BR-153/GO";"Norte";"Queda de Moto";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
"02/04/2023";"06:55:00";"167";"ac03-Acide";"358.8";"BR-153/GO";"Norte";"Capotamento";1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"02/04/2023";"11:12:00";"190";"ac03-Acide";"430";"BR-153/GO";"Sul";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"03/04/2023";"04:24:00";"13";"ac03-Acide";"317";"BR-153/GO";"Norte";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"03/04/2023";"08:28:00";"45";"ac02-Acide";"284";"BR-153/GO";"Norte";"Colisão Traseira";1;0;0;0;0;0;0;0;0;1;1;1;0;0;0
"03/04/2023";"09:30:00";"54";"ac03-Acide";"714";"BR-153/TO";"Norte";"Saida de Pista";0;0;0;0;0;0;0;0;0;1;13;0;0;0;0
"03/04/2023";"11:47:00";"77";"ac02-Acide";"680";"BR-153/TO";"Norte";"Colisão Traseira";1;0;0;1;0;0;0;0;0;0;1;0;0;1;0
"03/04/2023";"03:47:00";"114";"ac03-Acide";"356.5";"BR-153/GO";"Norte";"Colisão lateral no sentido contrário";2;0;0;0;0;0;0;0;0;0;1;1;0;0;0
"03/04/2023";"05:37:00";"140";"ac03-Acide";"389";"BR-414/GO";"Sul";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"03/04/2023";"10:46:00";"175";"ac03-Acide";"59.2";"BR-153/GO";"Norte";"Atropelamento de Animal";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"04/04/2023";"07:06:00";"43";"ac03-Acide";"434.8";"BR-153/GO";"Sul";"Engavetamento";3;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"04/04/2023";"10:25:00";"190";"ac03-Acide";"353";"BR-153/GO";"Sul";"Atropelamento de Animal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"05/04/2023";"03:08:00";"124";"ac02-Acide";"711";"BR-153/TO";"Sul";"Colisão Traseira";0;0;2;0;1;0;0;0;0;0;2;0;2;0;0
"05/04/2023";"03:37:00";"127";"ac03-Acide";"319";"BR-153/GO";"Norte";"Colisão Traseira";0;0;2;0;0;0;0;0;0;0;2;0;0;0;0
"05/04/2023";"04:49:00";"144";"ac03-Acide";"402.701";"BR-414/GO";"Sul";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"05/04/2023";"10:58:00";"196";"ac03-Acide";"284";"BR-153/GO";"Norte";"Colisão Traseira";2;0;0;0;0;0;0;0;0;0;8;0;0;0;0
"05/04/2023";"11:36:00";"206";"ac03-Acide";"368.5";"BR-414/GO";"Sul";"Saida de Pista";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"06/04/2023";"07:58:00";"48";"ac03-Acide";"135";"BR-153/GO";"Sul";"Colisão lateral no mesmo sentido";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"06/04/2023";"02:06:00";"110";"ac02-Acide";"19";"BR-153/GO";"Norte";"Capotamento";1;0;0;0;0;0;0;0;0;0;1;2;0;0;0
"06/04/2023";"05:10:00";"135";"ac03-Acide";"421";"BR-414/GO";"Sul";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"06/04/2023";"05:18:00";"138";"ac02-Acide";"208";"BR-153/GO";"Norte";"Tombamento";0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"07/04/2023";"12:11:00";"91";"ac01-Acide";"230.75";"BR-153/GO";"Sul";"Colisão Frontal";1;0;1;0;0;0;0;0;0;0;1;0;0;0;1
"07/04/2023";"06:20:00";"131";"ac03-Acide";"360";"BR-153/GO";"Sul";"Queda de Moto";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"07/04/2023";"06:39:00";"136";"ac03-Acide";"298.3";"BR-153/GO";"Norte";"Engavetamento";2;0;1;0;0;0;0;0;0;1;0;0;0;0;0
"07/04/2023";"07:06:00";"143";"ac03-Acide";"704";"BR-153/TO";"Sul";"Saida de Pista";0;0;0;0;0;0;0;0;0;1;3;0;0;0;0
"07/04/2023";"07:07:00";"145";"ac02-Acide";"787";"BR-153/TO";"Norte";"Queda de Moto";0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
"07/04/2023";"07:22:00";"147";"ac02-Acide";"352.95";"BR-414/GO";"Sul";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"07/04/2023";"10:36:00";"169";"ac03-Acide";"432";"BR-414/GO";"Norte";"Queda de Moto";0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
